shi_cd,date,daily_total_mm
47,2022-01-19,0.0000
47,2022-01-29,8.7729
47,2022-02-06,2.0922
47,2022-02-05,0.0000
47,2022-02-04,0.0000
47,2022-02-03,2.7510
47,2022-02-02,8.8179
47,2022-02-01,6.2924
47,2022-01-31,1.1804
47,2022-01-30,12.9610
47,2022-02-07,46.4502
47,2022-02-16,0.0000
47,2022-02-15,0.0001
47,2022-02-14,0.0000
47,2022-02-13,0.1902
47,2022-02-12,4.3117
47,2022-02-11,0.1469
47,2022-02-10,5.2532
47,2022-02-09,4.0494
47,2022-02-08,10.2969
47,2022-02-17,21.5967
47,2022-03-19,0.0000
47,2022-03-18,0.0000
47,2022-03-17,0.0000
47,2022-03-16,0.0000
47,2022-03-15,0.0000
47,2022-03-14,0.0000
47,2022-03-13,0.0000
47,2022-03-12,0.0000
47,2022-03-11,0.0000
47,2022-03-10,0.0000
47,2022-03-20,70.9363
47,2022-03-30,0.0000
47,2022-03-29,0.0000
47,2022-03-28,0.0000
47,2022-03-27,0.1902
47,2022-03-26,0.0000
47,2022-03-25,0.0000
47,2022-03-24,0.0000
47,2022-03-23,0.0000
47,2022-03-22,0.5706
47,2022-03-21,6.2950
47,2022-03-31,77.6306
47,2022-04-01,62.2615
47,2022-04-05,0.0000
47,2022-04-04,0.0000
47,2022-04-03,0.0000
47,2022-04-02,12.9257
47,2022-04-08,0.0000
47,2022-04-07,0.2391
47,2022-04-06,9.4003
47,2022-04-13,0.0000
47,2022-04-12,0.0000
47,2022-04-11,0.0000
47,2022-04-10,0.0000
47,2022-04-09,29.8574
47,2022-04-28,0.0000
47,2022-04-27,0.0000
47,2022-04-26,0.0000
47,2022-04-25,0.0000
47,2022-04-24,0.0000
47,2022-04-23,0.0000
47,2022-04-22,0.0000
47,2022-04-21,0.0000
47,2022-04-20,0.0000
47,2022-04-19,0.0000
47,2022-04-29,32.3736
47,2022-05-03,0.0000
47,2022-05-02,0.0000
47,2022-05-01,0.1902
47,2022-04-30,68.3281
47,2022-05-11,0.0000
47,2022-05-10,0.0000
47,2022-05-09,0.0000
47,2022-05-08,1.3524
47,2022-05-07,0.2391
47,2022-05-06,0.0196
47,2022-05-05,0.0000
47,2022-05-04,21.1527
47,2022-05-15,0.3804
47,2022-05-14,0.0000
47,2022-05-13,0.0489
47,2022-05-12,3.3767
47,2022-06-02,0.0000
47,2022-06-01,0.0000
47,2022-05-31,0.0000
47,2022-05-30,0.0000
47,2022-05-29,0.0000
47,2022-05-28,0.0000
47,2022-05-27,0.0000
47,2022-05-26,0.0000
47,2022-05-25,0.0000
47,2022-05-24,0.0000
47,2022-06-03,3.9588
47,2022-06-13,0.1902
47,2022-06-12,0.0098
47,2022-06-11,2.0688
47,2022-06-10,2.9513
47,2022-06-09,0.0196
47,2022-06-08,0.0000
47,2022-06-07,0.0000
47,2022-06-06,0.0000
47,2022-06-05,0.0000
47,2022-06-04,3.5039
47,2022-06-25,9.4865
47,2022-06-24,0.0000
47,2022-06-23,0.0000
47,2022-06-22,0.0000
47,2022-06-21,0.0000
47,2022-06-20,0.0098
47,2022-06-19,6.9469
47,2022-06-18,2.0059
47,2022-06-17,0.0000
47,2022-06-16,0.0000
47,2022-07-13,1.2939
47,2022-07-12,0.0000
47,2022-07-11,0.0000
47,2022-07-10,0.0000
47,2022-07-09,0.0000
47,2022-07-08,0.0000
47,2022-07-07,0.0000
47,2022-07-06,0.0000
47,2022-07-05,0.0000
47,2022-07-04,0.0000
47,2022-07-28,0.0000
47,2022-07-27,0.0000
47,2022-07-26,0.0000
47,2022-07-25,0.0000
47,2022-07-24,0.0000
47,2022-07-23,0.0000
47,2022-07-22,0.0000
47,2022-07-21,0.0000
47,2022-07-20,0.0489
47,2022-07-19,0.0000
47,2022-08-09,1.6684
47,2022-08-08,0.9608
47,2022-08-07,0.0000
47,2022-08-06,0.0196
47,2022-08-05,0.0685
47,2022-08-04,0.0000
47,2022-08-03,0.0000
47,2022-08-02,0.0000
47,2022-08-01,0.0000
47,2022-07-31,0.0000
47,2022-08-10,12.3651
47,2022-09-03,0.4252
47,2022-09-02,0.0000
47,2022-09-14,0.0000
47,2022-09-13,2.5706
47,2022-09-12,0.2000
47,2022-09-11,0.1566
47,2022-09-10,0.0293
47,2022-09-09,0.0000
47,2022-09-08,0.0000
47,2022-09-07,0.0000
47,2022-09-06,0.0000
47,2022-09-05,0.0000
47,2022-09-15,6.6056
47,2022-09-27,2.9804
47,2022-09-26,5.1413
47,2022-09-25,0.0000
47,2022-09-24,0.0000
47,2022-09-23,0.1902
47,2022-09-22,3.5217
47,2022-09-21,0.1902
47,2022-09-20,0.0000
47,2022-09-19,0.0000
47,2022-09-18,0.0391
47,2022-09-28,25.5277
47,2022-10-27,0.0000
47,2022-10-26,0.0000
47,2022-10-25,0.3902
47,2022-10-24,0.0000
47,2022-10-23,0.1902
47,2022-10-22,0.7608
47,2022-10-21,0.7804
47,2022-10-20,0.0000
47,2022-10-19,0.2000
47,2022-10-18,0.0098
47,2022-10-30,0.0000
47,2022-10-29,0.0000
47,2022-10-28,8.2405
47,2022-10-31,14.9848
47,2022-11-01,13.7932
47,2022-11-10,0.0000
47,2022-11-09,0.4000
47,2022-11-08,6.5454
47,2022-11-07,5.5019
47,2022-11-06,0.0000
47,2022-11-05,0.0000
47,2022-11-04,7.6826
47,2022-11-03,7.5943
47,2022-11-02,29.4547
47,2022-11-15,1.7903
47,2022-11-14,0.6000
47,2022-11-13,0.7707
47,2022-11-12,0.2098
47,2022-11-11,63.3396
47,2022-11-23,0.0000
47,2022-11-22,0.0000
47,2022-11-21,0.1902
47,2022-11-20,0.0000
47,2022-11-19,0.0000
47,2022-11-18,0.0000
47,2022-11-17,0.0000
47,2022-11-16,13.5244
47,2022-11-27,0.1470
47,2022-11-26,0.0685
47,2022-11-25,0.0000
47,2022-11-24,21.8240
47,2022-12-05,0.0000
47,2022-12-04,0.0000
47,2022-12-03,0.0000
47,2022-12-02,0.0000
47,2022-12-01,0.0000
47,2022-11-30,0.5902
47,2022-11-29,0.0000
47,2022-11-28,1.1746
47,2022-12-12,0.0098
47,2022-12-11,0.0000
47,2022-12-10,0.0000
47,2022-12-09,0.0000
47,2022-12-08,0.0000
47,2022-12-07,8.8179
47,2022-12-06,13.2630
47,2022-12-17,6.8475
47,2022-12-16,1.0112
47,2022-12-15,0.0000
47,2022-12-14,0.9805
47,2022-12-13,20.1813
47,2022-12-19,0.2000
47,2022-12-18,18.0682
47,2022-12-20,23.0016
47,2022-12-21,41.6263
47,2022-12-29,0.2196
47,2022-12-28,0.2000
47,2022-12-27,4.5019
47,2022-12-26,0.2098
47,2022-12-25,0.0001
47,2022-12-24,0.0000
47,2022-12-23,0.0196
47,2022-12-22,9.1612
47,2023-01-04,0.4502
47,2023-01-03,0.0000
47,2023-01-02,0.0000
47,2023-01-01,0.0000
47,2022-12-31,0.0098
47,2022-12-30,8.0206
47,2023-01-05,14.8026
47,2023-01-06,23.1052
47,2023-01-08,1.2196
47,2023-01-07,16.7179
47,2023-01-28,0.7609
47,2023-01-27,0.0000
47,2023-01-26,0.0000
47,2023-01-25,0.0000
47,2023-01-24,1.1510
47,2023-01-23,7.8767
47,2023-01-22,0.0000
47,2023-01-21,0.1902
47,2023-01-20,8.9845
47,2023-01-19,0.0000
47,2023-01-29,15.6652
47,2023-02-06,0.0000
47,2023-02-05,9.4081
47,2023-02-04,0.0196
47,2023-02-03,0.0978
47,2023-02-02,0.0000
47,2023-02-01,0.0000
47,2023-01-31,0.0000
47,2023-01-30,16.5000
47,2023-02-07,87.3093
47,2023-02-09,0.2000
47,2023-02-08,27.6393
47,2023-02-10,32.6439
47,2023-02-12,0.8000
47,2023-02-11,60.5023
47,2023-02-27,0.0000
47,2023-02-26,0.0000
47,2023-02-25,0.0000
47,2023-02-24,0.0000
47,2023-02-23,0.1902
47,2023-03-04,0.0000
47,2023-03-03,0.0000
47,2023-03-02,0.0000
47,2023-03-01,0.0294
47,2023-02-28,21.7355
47,2023-03-29,0.0000
47,2023-03-28,0.4588
47,2023-03-27,2.5271
47,2023-03-26,0.0000
47,2023-03-25,0.0000
47,2023-03-24,0.0000
47,2023-03-23,0.0000
47,2023-03-22,0.0000
47,2023-03-21,0.0000
47,2023-03-20,0.0000
47,2023-04-07,0.2000
47,2023-04-08,93.2885
47,2023-04-18,0.2000
47,2023-04-17,0.0000
47,2023-04-16,0.4881
47,2023-04-15,3.5026
47,2023-04-14,8.6392
47,2023-04-13,0.0000
47,2023-04-12,0.0000
47,2023-04-11,0.0000
47,2023-04-10,0.0098
47,2023-04-09,40.1084
47,2023-04-27,0.1902
47,2023-04-26,1.2196
47,2023-04-25,0.0000
47,2023-04-24,0.0000
47,2023-04-23,0.0000
47,2023-04-22,0.0000
47,2023-04-21,0.0000
47,2023-04-20,0.0000
47,2023-04-19,11.7902
47,2023-05-09,0.0000
47,2023-05-08,0.0000
47,2023-05-07,0.0000
47,2023-05-06,0.0000
47,2023-05-05,0.0000
47,2023-05-04,0.0000
47,2023-05-03,0.0000
47,2023-05-02,0.0000
47,2023-05-01,0.0000
47,2023-04-30,0.0000
47,2023-05-28,0.0000
47,2023-05-27,0.0000
47,2023-05-26,0.0000
47,2023-05-25,0.0000
47,2023-05-24,0.0000
47,2023-05-23,0.0000
47,2023-05-22,0.0000
47,2023-05-21,0.0000
47,2023-05-20,0.0000
47,2023-05-19,0.0000
47,2023-07-18,0.0000
47,2023-07-17,0.0000
47,2023-07-16,0.0000
47,2023-07-15,0.0000
47,2023-07-14,2.7510
47,2023-07-13,0.0000
47,2023-07-12,0.0000
47,2023-07-11,0.0000
47,2023-07-10,0.0000
47,2023-07-09,0.0196
47,2023-08-25,0.5706
47,2023-08-24,0.2000
47,2023-08-23,0.0000
47,2023-08-22,0.0000
47,2023-08-21,0.0000
47,2023-08-26,16.2028
47,2023-08-28,4.1372
47,2023-08-27,29.6062
47,2023-09-04,0.0000
47,2023-09-03,0.0000
47,2023-09-02,0.0000
47,2023-09-01,0.0000
47,2023-08-31,0.0000
47,2023-08-30,0.6098
47,2023-08-29,12.5234
47,2023-09-30,0.0000
47,2023-09-29,0.5706
47,2023-09-28,3.6241
47,2023-09-27,3.0826
47,2023-09-26,0.1903
47,2023-09-25,0.0000
47,2023-09-24,0.0000
47,2023-09-23,0.0000
47,2023-09-22,0.0000
47,2023-09-21,0.0000
47,2023-10-01,27.2007
47,2023-10-12,5.3902
47,2023-10-11,0.0000
47,2023-10-10,0.7372
47,2023-10-09,2.5706
47,2023-10-08,0.0000
47,2023-10-07,5.1705
47,2023-10-06,1.4294
47,2023-10-05,7.7899
47,2023-10-04,0.0000
47,2023-10-03,0.0098
47,2023-10-13,2.4054
47,2023-10-16,0.0000
47,2023-10-15,0.0000
47,2023-10-14,2.3738
47,2023-10-25,0.0391
47,2023-10-24,2.1021
47,2023-10-23,0.0000
47,2023-10-22,0.0000
47,2023-10-21,0.0000
47,2023-10-20,0.0000
47,2023-10-19,0.0491
47,2023-10-18,0.0099
47,2023-10-17,13.2976
47,2023-10-28,0.0000
47,2023-10-27,0.2490
47,2023-10-26,23.0908
47,2023-11-02,0.2098
47,2023-11-01,0.9707
47,2023-10-31,0.0000
47,2023-10-30,1.4098
47,2023-10-29,16.3998
47,2023-11-13,1.5315
47,2023-11-12,0.0000
47,2023-11-11,0.0000
47,2023-11-10,0.0000
47,2023-11-09,0.0000
47,2023-11-08,0.0000
47,2023-11-07,0.0000
47,2023-11-06,0.0000
47,2023-11-05,0.0000
47,2023-11-04,0.1902
47,2023-11-14,18.7716
47,2023-11-18,2.0000
47,2023-11-17,0.0000
47,2023-11-16,0.0000
47,2023-11-15,12.3021
47,2023-11-19,16.2726
47,2023-11-22,1.7118
47,2023-11-21,0.0000
47,2023-11-20,3.2113
47,2023-11-23,6.4056
47,2023-12-07,0.0000
47,2023-12-06,0.0000
47,2023-12-05,0.9804
47,2023-12-04,0.0000
47,2023-12-03,0.0000
47,2023-12-02,0.0000
47,2023-12-01,0.0000
47,2023-11-30,0.0000
47,2023-11-29,0.4000
47,2023-11-28,2.0490
47,2023-12-08,24.4082
47,2024-01-02,0.0000
47,2024-01-01,0.0000
47,2023-12-31,0.6489
47,2023-12-30,4.0725
47,2023-12-29,0.0000
47,2023-12-28,0.0000
47,2023-12-27,0.9706
47,2023-12-26,0.3804
47,2023-12-25,0.0000
47,2023-12-24,0.0000
47,2024-01-03,14.3845
47,2024-01-12,3.8138
47,2024-01-11,0.2646
47,2024-01-10,0.0000
47,2024-01-09,0.0000
47,2024-01-08,0.0000
47,2024-01-13,46.8978
47,2024-01-20,0.0000
47,2024-01-19,0.2098
47,2024-01-18,0.0000
47,2024-01-17,0.0000
47,2024-01-16,0.0000
47,2024-01-15,0.0000
47,2024-01-14,31.9216
47,2024-01-21,67.5914
47,2024-01-22,19.9930
47,2024-01-24,2.6981
47,2024-01-23,43.6968
47,2024-01-25,5.3432
47,2024-01-27,0.7706
47,2024-01-26,8.7236
47,2024-01-30,0.0000
47,2024-01-29,0.0098
47,2024-01-28,15.3999
47,2024-02-03,0.0196
47,2024-02-02,0.3175
47,2024-02-01,0.2000
47,2024-01-31,35.4120
47,2024-02-13,0.0000
47,2024-02-12,0.0000
47,2024-02-11,0.0000
47,2024-02-10,0.0000
47,2024-02-09,0.0000
47,2024-02-08,0.0000
47,2024-02-07,0.0000
47,2024-02-06,0.0000
47,2024-02-05,0.0000
47,2024-02-04,15.1732
47,2024-02-14,28.5150
47,2024-02-20,5.9118
47,2024-02-19,0.0000
47,2024-02-18,0.0000
47,2024-02-17,0.0000
47,2024-02-16,2.2825
47,2024-02-15,93.4511
47,2024-02-27,0.0000
47,2024-02-26,0.0587
47,2024-02-25,0.0000
47,2024-02-24,0.0000
47,2024-02-23,0.0000
47,2024-02-22,0.0294
47,2024-02-21,47.3487
47,2024-02-29,0.0000
47,2024-02-28,9.7008
47,2024-03-01,3.4245
47,2024-03-04,0.0000
47,2024-03-05,41.0919
47,2024-03-08,0.0000
47,2024-03-07,4.6137
47,2024-03-06,12.6326
47,2024-03-21,0.0000
47,2024-03-20,0.0000
47,2024-03-19,0.1174
47,2024-03-18,0.0000
47,2024-03-17,0.0000
47,2024-03-16,0.0000
47,2024-03-15,0.0000
47,2024-03-14,0.0000
47,2024-03-13,0.0000
47,2024-03-12,0.0587
47,2024-03-22,156.9694
47,2024-03-23,19.2126
47,2024-03-25,1.5511
47,2024-03-24,37.1460
47,2024-03-26,12.9732
48,2015-04-25,0.9442
48,2015-04-24,2.2996
48,2015-04-23,0.0000
48,2015-04-22,8.2243
48,2015-04-21,0.0000
48,2015-04-20,0.0000
48,2015-04-19,0.0000
48,2015-04-18,0.0000
48,2015-04-17,1.8406
48,2015-04-16,0.4142
48,2015-04-29,0.0020
48,2015-04-28,0.0000
48,2015-04-27,0.3655
48,2015-04-26,10.8485
48,2015-05-04,1.8528
48,2015-05-03,0.0000
48,2015-05-02,0.0000
48,2015-05-01,0.0000
48,2015-04-30,8.9277
48,2015-05-07,0.0000
48,2015-05-06,3.1361
48,2015-05-05,12.7430
48,2015-05-10,0.0000
48,2015-05-09,0.0000
48,2015-05-08,8.1447
48,2015-06-14,0.0000
48,2015-06-13,0.3807
48,2015-06-12,0.2132
48,2015-06-11,0.0000
48,2015-06-10,0.0000
48,2015-06-09,0.0000
48,2015-06-08,0.0000
48,2015-06-07,0.0000
48,2015-06-06,0.0000
48,2015-06-05,0.0000
48,2015-06-15,7.2949
48,2015-06-18,0.0000
48,2015-06-17,0.1848
48,2015-06-16,3.6863
48,2015-06-23,0.0000
48,2015-06-22,0.0000
48,2015-06-21,0.0000
48,2015-06-20,1.1650
48,2015-06-19,33.8617
48,2015-07-03,0.0000
48,2015-07-02,0.0000
48,2015-07-01,0.0000
48,2015-06-30,0.0000
48,2015-06-29,0.0000
48,2015-06-28,0.0000
48,2015-06-27,0.3655
48,2015-06-26,0.0000
48,2015-06-25,4.0527
48,2015-06-24,49.4895
48,2015-09-10,0.7828
48,2015-09-09,6.5533
48,2015-09-08,5.4213
48,2015-09-07,0.0172
48,2015-09-06,0.2740
48,2015-09-05,5.1138
48,2015-09-04,1.0203
48,2015-09-03,0.0000
48,2015-09-02,0.0365
48,2015-09-01,0.2991
48,2015-09-11,18.5369
48,2015-09-12,15.1416
48,2015-09-26,0.0000
48,2015-09-25,0.0000
48,2015-09-24,0.0000
48,2015-09-23,0.0000
48,2015-09-22,0.0000
48,2015-09-21,0.0000
48,2015-09-20,0.0000
48,2015-09-19,0.0000
48,2015-09-18,0.0000
48,2015-09-17,0.0000
48,2015-10-03,8.6151
48,2015-10-02,0.1828
48,2015-10-01,0.0000
48,2015-09-30,0.1828
48,2015-09-29,0.1848
48,2015-09-28,0.2000
48,2015-09-27,14.2085
48,2015-10-17,0.0223
48,2015-10-16,0.0000
48,2015-10-15,0.0000
48,2015-10-14,0.0000
48,2015-10-13,0.0000
48,2015-10-12,0.0000
48,2015-10-11,0.0000
48,2015-10-10,0.0000
48,2015-10-09,0.0000
48,2015-10-08,0.0000
48,2015-11-01,0.0000
48,2015-10-31,0.0000
48,2015-10-30,3.8012
48,2015-10-29,2.0915
48,2015-10-28,1.8580
48,2015-10-27,0.0000
48,2015-10-26,0.0000
48,2015-10-25,0.2365
48,2015-10-24,0.0061
48,2015-10-23,0.0152
48,2015-11-03,5.2049
48,2015-11-02,15.4220
48,2015-11-05,1.1919
48,2015-11-04,9.9197
48,2015-11-06,9.0003
48,2015-11-07,8.6666
48,2015-11-20,1.1179
48,2015-11-19,0.1828
48,2015-11-18,0.2000
48,2015-11-17,0.0020
48,2015-11-16,0.1868
48,2015-11-15,2.4581
48,2015-11-14,0.0000
48,2015-11-13,0.0000
48,2015-11-12,0.0000
48,2015-11-11,0.0000
48,2015-11-22,0.0000
48,2015-11-21,14.9894
48,2015-11-27,0.0000
48,2015-11-26,0.0000
48,2015-11-25,0.0041
48,2015-11-24,0.4020
48,2015-11-23,24.0346
48,2015-11-28,7.2401
48,2015-11-29,6.8878
48,2015-12-05,0.2132
48,2015-12-04,0.1562
48,2015-12-03,0.8981
48,2015-12-02,0.1977
48,2015-12-01,0.5818
48,2015-11-30,11.9173
48,2015-12-06,11.1632
48,2015-12-11,0.0000
48,2015-12-10,0.0000
48,2015-12-09,0.0000
48,2015-12-08,0.3828
48,2015-12-07,17.2674
48,2015-12-20,0.0000
48,2015-12-19,0.0000
48,2015-12-18,0.0000
48,2015-12-17,0.0000
48,2015-12-16,0.1980
48,2015-12-15,0.0000
48,2015-12-14,1.6854
48,2015-12-13,1.7331
48,2015-12-12,14.0086
48,2015-12-26,0.0000
48,2015-12-25,0.0000
48,2015-12-24,0.0000
48,2015-12-23,0.0000
48,2015-12-22,0.0000
48,2015-12-21,2.2158
48,2015-12-29,0.0152
48,2015-12-28,1.3856
48,2015-12-27,2.4793
48,2016-01-02,5.3830
48,2016-01-01,4.6885
48,2015-12-31,0.0000
48,2015-12-30,10.9737
48,2016-01-11,1.1239
48,2016-01-10,0.0000
48,2016-01-09,0.7412
48,2016-01-08,0.0000
48,2016-01-07,0.0000
48,2016-01-06,0.0000
48,2016-01-05,0.0000
48,2016-01-04,2.0104
48,2016-01-03,6.7499
48,2016-01-12,9.5125
48,2016-01-13,66.4591
48,2016-01-14,22.7763
48,2016-01-15,67.7607
48,2016-01-18,0.9916
48,2016-01-17,0.0608
48,2016-01-16,92.0349
48,2016-01-19,42.8345
48,2016-01-20,28.8553
48,2016-01-21,11.5198
48,2016-01-22,50.6798
48,2016-01-27,0.0000
48,2016-01-26,0.0000
48,2016-01-25,0.0000
48,2016-01-24,0.0000
48,2016-01-23,10.3603
48,2016-02-10,0.0000
48,2016-02-09,0.0000
48,2016-02-08,0.0000
48,2016-02-07,0.0000
48,2016-02-06,0.0000
48,2016-02-05,0.0000
48,2016-02-04,0.0000
48,2016-02-03,0.0000
48,2016-02-02,0.0000
48,2016-02-01,0.0000
48,2016-02-14,0.0000
48,2016-02-13,0.0000
48,2016-02-12,0.0000
48,2016-02-11,5.9689
48,2016-02-15,27.5464
48,2016-02-16,23.9776
48,2016-02-18,2.6499
48,2016-02-17,24.6893
48,2016-02-20,0.5782
48,2016-02-19,3.3046
48,2016-02-24,0.0000
48,2016-02-23,0.1828
48,2016-02-22,3.4724
48,2016-02-21,17.5728
48,2016-02-28,0.0000
48,2016-02-27,0.3346
48,2016-02-26,0.0000
48,2016-02-25,2.5104
48,2016-03-10,1.8276
48,2016-03-09,0.0000
48,2016-03-08,0.0000
48,2016-03-07,0.0000
48,2016-03-06,1.1929
48,2016-03-05,0.0000
48,2016-03-04,0.0548
48,2016-03-03,0.0000
48,2016-03-02,0.2579
48,2016-03-01,3.5554
48,2016-03-11,13.9384
48,2016-03-12,125.1347
48,2016-03-15,0.0345
48,2016-03-14,0.0000
48,2016-03-13,56.1071
48,2016-03-22,0.0000
48,2016-03-21,0.0000
48,2016-03-20,0.0000
48,2016-03-19,0.0000
48,2016-03-18,0.0000
48,2016-03-17,0.9250
48,2016-03-16,9.8986
48,2016-04-28,2.3799
48,2016-04-27,0.0061
48,2016-04-26,0.0000
48,2016-04-25,0.0000
48,2016-04-24,0.0000
48,2016-04-23,0.0000
48,2016-04-22,0.0000
48,2016-04-21,0.0000
48,2016-04-20,0.0000
48,2016-04-19,0.0000
48,2016-05-17,1.6976
48,2016-05-16,0.5483
48,2016-05-15,1.0966
48,2016-05-14,1.2507
48,2016-05-13,1.7724
48,2016-05-12,8.3459
48,2016-05-11,0.0000
48,2016-05-10,0.0000
48,2016-05-09,0.0000
48,2016-05-08,0.0000
48,2016-05-18,21.1353
48,2016-06-04,1.9108
48,2016-06-03,4.3818
48,2016-06-02,5.6511
48,2016-06-01,0.0020
48,2016-05-31,0.0000
48,2016-05-30,0.4304
48,2016-05-29,0.0000
48,2016-05-28,0.0000
48,2016-05-27,0.0000
48,2016-05-26,0.0000
48,2016-06-06,1.9879
48,2016-06-05,26.2436
48,2016-08-20,0.7970
48,2016-08-19,0.9412
48,2016-08-18,0.0000
48,2016-08-17,0.0000
48,2016-08-16,0.0000
48,2016-08-15,1.8507
48,2016-08-14,0.0000
48,2016-08-13,0.0000
48,2016-08-12,0.7615
48,2016-08-11,0.0000
48,2016-08-21,14.8284
48,2016-08-30,0.0000
48,2016-08-29,0.0000
48,2016-08-28,0.0000
48,2016-08-27,0.0000
48,2016-08-26,0.0000
48,2016-08-25,0.0000
48,2016-08-24,0.0000
48,2016-08-23,0.0000
48,2016-08-22,15.5683
48,2016-09-19,3.2732
48,2016-09-18,3.6099
48,2016-09-17,0.0000
48,2016-09-16,0.0000
48,2016-09-15,0.0000
48,2016-09-14,0.0000
48,2016-09-13,0.0000
48,2016-09-12,0.0000
48,2016-09-11,0.0000
48,2016-09-10,0.0000
48,2016-09-24,2.2053
48,2016-09-23,0.0000
48,2016-09-22,0.1848
48,2016-09-21,0.5544
48,2016-09-20,19.9434
48,2016-10-03,6.1861
48,2016-10-02,0.0193
48,2016-10-01,0.6568
48,2016-09-30,2.3878
48,2016-09-29,5.4889
48,2016-09-28,0.3655
48,2016-09-27,0.1828
48,2016-09-26,2.5921
48,2016-09-25,12.4659
48,2016-11-02,0.0000
48,2016-11-01,0.0000
48,2016-10-31,0.0000
48,2016-10-30,0.0000
48,2016-10-29,3.1363
48,2016-10-28,0.7625
48,2016-10-27,0.6588
48,2016-10-26,0.0000
48,2016-10-25,0.0000
48,2016-10-24,0.0000
48,2016-11-03,13.3751
48,2016-11-04,35.5900
48,2016-11-07,0.0456
48,2016-11-06,0.5868
48,2016-11-05,38.3891
48,2016-11-12,1.5379
48,2016-11-11,0.0659
48,2016-11-10,8.7564
48,2016-11-09,0.0304
48,2016-11-08,4.2339
48,2016-11-13,34.3018
48,2016-11-14,26.8682
48,2016-11-29,0.5483
48,2016-11-28,0.0000
48,2016-11-27,0.0000
48,2016-11-26,0.0000
48,2016-11-25,0.0000
48,2016-11-24,0.0000
48,2016-11-23,0.1970
48,2016-11-22,0.0000
48,2016-11-21,0.0000
48,2016-11-20,0.0000
48,2016-12-02,0.0000
48,2016-12-01,0.1980
48,2016-11-30,10.2029
48,2016-12-03,21.2718
48,2016-12-11,1.2147
48,2016-12-10,0.5828
48,2016-12-09,0.6555
48,2016-12-08,0.5476
48,2016-12-07,0.0000
48,2016-12-06,0.0000
48,2016-12-05,0.5483
48,2016-12-04,12.3309
48,2016-12-13,0.0304
48,2016-12-12,45.1809
48,2016-12-16,1.1511
48,2016-12-15,1.8515
48,2016-12-14,16.8426
48,2016-12-29,0.0000
48,2016-12-28,0.0000
48,2016-12-27,0.0000
48,2016-12-26,0.0000
48,2016-12-25,0.0000
48,2016-12-24,0.0000
48,2016-12-23,0.0000
48,2016-12-22,0.0000
48,2016-12-21,0.6236
48,2016-12-20,0.0000
48,2016-12-30,42.0273
48,2017-01-02,0.0000
48,2017-01-01,0.0020
48,2016-12-31,1.2625
48,2017-01-06,0.0000
48,2017-01-05,2.2744
48,2017-01-04,0.7310
48,2017-01-03,4.8395
48,2017-01-10,0.0000
48,2017-01-09,0.0152
48,2017-01-08,0.0152
48,2017-01-07,0.8843
48,2017-01-11,14.9088
48,2017-01-15,0.0000
48,2017-01-14,0.1217
48,2017-01-13,6.0405
48,2017-01-12,24.4898
48,2017-01-18,0.0000
48,2017-01-17,0.0000
48,2017-01-16,4.9489
48,2017-01-19,23.5138
48,2017-01-21,0.5344
48,2017-01-20,0.1370
48,2017-02-01,0.0000
48,2017-01-31,0.0000
48,2017-01-30,0.1369
48,2017-01-29,0.0000
48,2017-01-28,0.0000
48,2017-01-27,0.0000
48,2017-01-26,2.2377
48,2017-01-25,0.0020
48,2017-01-24,0.2588
48,2017-01-23,0.0000
48,2017-02-07,0.0102
48,2017-02-06,0.0000
48,2017-02-05,0.0000
48,2017-02-04,0.0000
48,2017-02-03,0.0000
48,2017-02-02,11.1837
48,2017-03-01,0.0000
48,2017-02-28,0.0000
48,2017-02-27,0.1848
48,2017-02-26,1.1828
48,2017-02-25,0.0000
48,2017-02-24,0.0000
48,2017-02-23,0.0000
48,2017-02-22,0.0000
48,2017-02-21,0.0000
48,2017-02-20,0.0000
48,2017-03-02,2.5382
48,2017-03-06,0.2193
48,2017-03-05,0.2282
48,2017-03-04,0.0000
48,2017-03-03,0.1238
48,2017-03-07,6.1267
48,2017-03-13,0.0000
48,2017-03-12,0.0000
48,2017-03-11,0.0000
48,2017-03-10,0.0000
48,2017-03-09,0.0000
48,2017-03-08,10.0962
48,2017-03-17,0.0000
48,2017-03-16,0.0000
48,2017-03-15,0.0000
48,2017-03-14,15.6329
48,2017-03-18,15.2831
48,2017-03-19,14.8057
48,2017-03-27,0.0000
48,2017-03-26,0.0000
48,2017-03-25,0.0000
48,2017-03-24,0.0000
48,2017-03-23,0.0000
48,2017-03-22,0.9757
48,2017-03-21,0.1828
48,2017-03-20,19.5450
48,2017-03-31,2.3742
48,2017-03-30,5.9538
48,2017-03-29,3.3191
48,2017-03-28,21.2052
48,2017-04-01,17.3102
48,2017-04-06,0.0000
48,2017-04-05,0.0000
48,2017-04-04,0.0000
48,2017-04-03,0.0081
48,2017-04-02,11.2873
48,2017-04-07,21.3658
48,2017-04-11,0.0000
48,2017-04-10,0.0000
48,2017-04-09,0.2282
48,2017-04-08,58.4009
48,2017-04-12,28.9393
48,2017-04-22,0.4213
48,2017-04-21,0.0000
48,2017-04-20,0.0000
48,2017-04-19,0.0974
48,2017-04-18,0.5807
48,2017-04-17,3.3197
48,2017-04-16,0.0000
48,2017-04-15,0.0000
48,2017-04-14,0.1828
48,2017-04-13,11.0629
48,2017-04-26,1.5280
48,2017-04-25,0.0000
48,2017-04-24,0.0304
